date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-11-18,16,7,0.0,3.7,3,46,12:19 PM,11:27 PM,06:53 AM,04:50 PM,10,10,12,10,28,69,84,0.4,1028,16,9,108,17,baltimore
2015-11-19,17,14,0.0,3.7,4,52,12:58 PM,No moonset,06:54 AM,04:49 PM,15,15,16,15,28,85,93,25.0,1018,17,8,177,17,baltimore
2015-11-20,10,6,0.0,8.7,3,59,01:35 PM,12:33 AM,06:55 AM,04:48 PM,1,6,9,6,29,2,59,0.0,1022,10,10,328,18,baltimore
2015-11-21,11,5,0.0,7.0,2,66,02:12 PM,01:41 AM,06:56 AM,04:48 PM,2,5,8,5,24,34,66,0.1,1021,11,10,130,15,baltimore
2015-11-22,9,3,0.0,7.0,2,73,02:50 PM,02:50 AM,06:57 AM,04:47 PM,-0,2,6,2,36,36,63,0.0,1016,9,10,309,24,baltimore
2015-11-23,5,-0,0.0,8.7,2,79,03:30 PM,04:01 AM,06:59 AM,04:47 PM,-7,-3,2,-3,26,8,53,0.0,1021,5,10,312,18,baltimore
2015-11-24,11,-0,0.0,7.0,3,86,04:13 PM,05:12 AM,07:00 AM,04:46 PM,-4,2,5,2,19,41,55,0.0,1029,11,10,198,11,baltimore
2015-11-25,11,3,0.0,8.7,3,93,05:01 PM,06:21 AM,07:01 AM,04:46 PM,1,4,7,4,22,10,66,0.0,1039,11,10,113,13,baltimore
2015-11-26,15,5,0.0,8.7,3,100,05:53 PM,07:28 AM,07:02 AM,04:45 PM,6,8,10,8,14,21,79,0.0,1040,15,10,134,8,baltimore
2015-11-27,17,8,0.0,8.7,4,94,06:48 PM,08:29 AM,07:03 AM,04:45 PM,8,11,12,11,18,9,80,0.0,1031,17,10,211,10,baltimore
2015-11-28,18,11,0.0,7.0,4,87,07:47 PM,09:25 AM,07:04 AM,04:44 PM,11,13,14,13,15,57,82,1.4,1022,18,9,227,8,baltimore
2015-11-29,8,5,0.0,5.2,2,80,08:46 PM,10:13 AM,07:05 AM,04:44 PM,4,5,8,5,22,68,77,13.2,1024,8,9,28,16,baltimore
2015-11-30,7,2,0.0,3.5,2,73,09:45 PM,10:56 AM,07:06 AM,04:44 PM,2,1,5,1,24,72,79,3.3,1027,7,6,48,17,baltimore
2015-12-01,10,7,0.0,3.5,2,66,10:43 PM,11:33 AM,07:07 AM,04:44 PM,8,7,9,7,12,98,96,33.8,1019,10,7,144,8,baltimore
2015-12-02,13,9,0.0,3.5,3,60,11:40 PM,12:07 PM,07:08 AM,04:43 PM,10,9,11,9,19,91,95,5.3,1010,13,9,221,12,baltimore
2015-12-03,5,4,0.0,8.7,2,53,No moonrise,12:38 PM,07:09 AM,04:43 PM,2,1,6,1,39,5,80,0.0,1016,5,10,289,24,baltimore
2015-12-04,10,2,0.0,8.7,3,46,12:35 AM,01:08 PM,07:10 AM,04:43 PM,1,2,6,2,20,1,75,0.0,1032,10,10,264,12,baltimore
2015-12-05,12,3,0.0,8.7,3,39,01:31 AM,01:37 PM,07:11 AM,04:43 PM,3,6,7,6,9,0,76,0.0,1038,12,10,97,6,baltimore
2015-12-06,12,4,0.0,8.7,2,33,02:26 AM,02:07 PM,07:12 AM,04:43 PM,2,6,7,6,8,19,73,0.0,1032,12,10,203,5,baltimore
2015-12-07,13,3,0.0,8.7,3,26,03:22 AM,02:39 PM,07:13 AM,04:43 PM,1,5,7,5,13,18,69,0.0,1022,13,10,309,7,baltimore
2015-12-08,12,4,0.0,7.0,2,19,04:18 AM,03:13 PM,07:14 AM,04:43 PM,2,5,7,5,15,19,70,0.0,1021,12,10,198,9,baltimore
2015-12-09,12,5,0.0,7.0,2,12,05:15 AM,03:52 PM,07:14 AM,04:43 PM,5,6,8,6,17,48,82,0.0,1018,12,10,165,11,baltimore
2015-12-10,15,7,0.0,8.7,3,5,06:11 AM,04:34 PM,07:15 AM,04:43 PM,7,9,10,9,14,27,83,0.4,1015,15,10,217,8,baltimore
2015-12-11,17,9,0.0,7.0,3,1,07:08 AM,05:22 PM,07:16 AM,04:43 PM,10,11,12,11,15,41,84,0.0,1014,17,10,186,9,baltimore
2015-12-12,17,11,0.0,5.2,3,8,08:01 AM,06:15 PM,07:17 AM,04:43 PM,12,14,14,14,12,45,87,0.0,1020,17,10,194,6,baltimore
2015-12-13,20,14,0.0,7.0,4,15,08:52 AM,07:14 PM,07:18 AM,04:44 PM,14,16,16,16,16,37,85,0.0,1020,20,10,219,9,baltimore
2015-12-14,19,13,0.0,3.5,4,22,09:38 AM,08:15 PM,07:18 AM,04:44 PM,15,16,16,16,33,72,90,2.1,1009,19,8,182,20,baltimore
2015-12-15,14,9,0.0,8.7,4,28,10:21 AM,09:20 PM,07:19 AM,04:44 PM,8,11,13,11,34,21,74,0.3,1007,14,10,298,21,baltimore
2015-12-16,11,8,0.0,3.5,3,35,11:01 AM,10:25 PM,07:20 AM,04:44 PM,6,7,9,7,17,44,77,0.0,1018,11,10,198,11,baltimore
2015-12-17,12,6,0.0,3.5,3,42,11:38 AM,11:32 PM,07:20 AM,04:45 PM,9,8,10,8,15,83,95,22.2,1012,12,8,181,10,baltimore
2015-12-18,6,1,0.0,5.2,1,49,12:14 PM,No moonset,07:21 AM,04:45 PM,-1,0,3,0,19,59,76,0.2,1019,6,9,228,12,baltimore
2015-12-19,5,-0,0.0,5.2,1,55,12:50 PM,12:38 AM,07:22 AM,04:45 PM,-1,-1,3,-1,23,59,77,2.3,1019,5,9,220,14,baltimore
2015-12-20,4,1,0.0,5.2,1,62,01:28 PM,01:46 AM,07:22 AM,04:46 PM,-1,-0,3,-0,22,55,77,0.4,1021,4,10,184,13,baltimore
2015-12-21,12,4,0.0,7.0,2,69,02:07 PM,02:54 AM,07:23 AM,04:46 PM,4,4,8,4,36,45,78,0.0,1025,12,10,207,21,baltimore
2015-12-22,14,11,0.0,5.2,3,76,02:51 PM,04:02 AM,07:23 AM,04:47 PM,11,10,12,10,21,76,95,2.9,1017,14,9,211,13,baltimore
2015-12-23,17,11,0.0,3.5,3,83,03:40 PM,05:09 AM,07:24 AM,04:47 PM,14,14,14,14,26,96,98,24.7,1016,17,5,138,15,baltimore
2015-12-24,22,16,0.0,5.2,4,89,04:32 PM,06:12 AM,07:24 AM,04:48 PM,17,18,19,18,31,77,90,6.5,1015,22,9,209,17,baltimore
2015-12-25,20,15,0.0,5.2,4,96,05:30 PM,07:11 AM,07:25 AM,04:49 PM,16,17,17,17,10,81,95,16.5,1021,20,9,160,6,baltimore
2015-12-26,12,11,0.0,3.5,3,97,06:28 PM,08:03 AM,07:25 AM,04:49 PM,10,10,12,10,23,92,85,5.2,1028,12,5,57,15,baltimore
2015-12-27,20,11,0.0,8.7,4,90,07:29 PM,08:49 AM,07:25 AM,04:50 PM,13,14,15,14,28,66,89,4.4,1017,20,10,237,18,baltimore
2015-12-28,6,1,0.0,5.2,1,84,08:28 PM,09:30 AM,07:26 AM,04:51 PM,-0,1,5,1,28,58,72,3.7,1019,6,10,238,17,baltimore
2015-12-29,13,2,0.0,7.0,3,77,09:27 PM,10:05 AM,07:26 AM,04:51 PM,6,7,9,7,15,62,83,0.4,1017,13,10,183,10,baltimore
2015-12-30,11,9,0.0,3.5,3,70,10:24 PM,10:38 AM,07:26 AM,04:52 PM,9,9,10,9,12,84,89,4.3,1022,11,10,127,8,baltimore
2015-12-31,11,5,0.0,8.7,2,63,11:20 PM,11:09 AM,07:26 AM,04:53 PM,5,6,9,6,21,35,79,2.4,1020,11,10,289,14,baltimore
2016-01-01,6,2,0.0,5.2,1,56,No moonrise,11:39 AM,07:26 AM,04:54 PM,-2,-0,4,-0,24,38,67,0.0,1020,6,10,303,17,baltimore
2016-01-02,7,0,0.0,8.7,2,50,12:15 AM,12:08 PM,07:27 AM,04:54 PM,-3,-0,3,-0,18,3,65,0.0,1019,7,10,267,12,baltimore
2016-01-03,8,-3,0.0,8.7,2,43,01:10 AM,12:38 PM,07:27 AM,04:55 PM,-3,-0,4,-0,23,3,64,0.0,1015,8,10,277,15,baltimore
2016-01-04,3,-3,0.0,5.2,1,36,02:06 AM,01:12 PM,07:27 AM,04:56 PM,-5,-4,-0,-4,25,61,69,0.3,1018,3,9,246,16,baltimore
2016-01-05,1,-8,0.0,8.7,2,29,03:02 AM,01:48 PM,07:27 AM,04:57 PM,-16,-10,-4,-10,21,0,41,0.0,1036,1,10,224,16,baltimore
2016-01-06,4,-6,0.0,8.7,2,23,03:59 AM,02:28 PM,07:27 AM,04:58 PM,-13,-3,-1,-3,9,6,38,0.0,1034,4,10,205,6,baltimore
2016-01-07,5,-2,0.0,5.2,1,16,04:55 AM,03:14 PM,07:27 AM,04:59 PM,-5,-0,1,-0,7,52,64,0.0,1026,5,10,101,4,baltimore
2016-01-08,6,0,0.0,3.6,1,9,05:51 AM,04:05 PM,07:27 AM,05:00 PM,-0,1,3,1,15,83,77,0.1,1021,6,10,56,9,baltimore
2016-01-09,10,4,0.0,3.7,2,2,06:43 AM,05:02 PM,07:27 AM,05:01 PM,6,5,7,5,13,98,93,0.5,1019,10,8,66,8,baltimore
2016-01-10,14,3,0.0,7.0,3,4,07:33 AM,06:03 PM,07:26 AM,05:02 PM,7,6,10,6,45,55,82,23.9,1002,14,8,208,30,baltimore
2016-01-11,2,-2,0.0,8.7,2,11,08:19 AM,07:09 PM,07:26 AM,05:03 PM,-11,-6,-0,-6,26,2,44,0.0,1017,2,10,299,20,baltimore
2016-01-12,7,-2,0.0,5.3,1,18,09:01 AM,08:15 PM,07:26 AM,05:04 PM,-8,-4,2,-4,36,33,51,0.3,1013,7,9,208,24,baltimore
2016-01-13,-2,-6,0.0,8.7,2,25,09:40 AM,09:23 PM,07:26 AM,05:05 PM,-16,-11,-4,-11,27,12,41,0.0,1019,-2,10,286,21,baltimore
2016-01-14,8,-3,0.0,8.7,2,32,10:17 AM,10:31 PM,07:25 AM,05:06 PM,-6,-2,2,-2,22,31,57,0.0,1015,8,10,211,14,baltimore
2016-01-15,9,2,0.0,7.0,2,38,10:53 AM,11:39 PM,07:25 AM,05:07 PM,3,2,5,2,20,41,86,5.4,1009,9,10,173,11,baltimore
2016-01-16,9,2,0.0,5.4,2,45,11:30 AM,No moonset,07:25 AM,05:08 PM,3,2,5,2,25,55,82,17.9,1003,9,9,258,16,baltimore
2016-01-17,3,0,0.9,5.4,1,52,12:08 PM,12:46 AM,07:24 AM,05:09 PM,-3,-3,1,-3,18,50,75,1.1,1011,3,8,205,12,baltimore
2016-01-18,-4,-8,0.0,8.7,2,59,12:49 PM,01:52 AM,07:24 AM,05:10 PM,-15,-14,-5,-14,40,6,46,0.0,1017,-4,10,292,31,baltimore
2016-01-19,-4,-9,0.0,8.7,2,65,01:35 PM,02:58 AM,07:23 AM,05:12 PM,-16,-16,-7,-16,41,3,46,0.0,1025,-4,10,296,31,baltimore
2016-01-20,-1,-7,0.3,3.7,1,72,02:24 PM,04:00 AM,07:23 AM,05:13 PM,-11,-10,-4,-10,20,61,59,0.4,1025,-1,8,279,14,baltimore
2016-01-21,0,-4,0.4,8.7,2,79,03:18 PM,04:59 AM,07:22 AM,05:14 PM,-9,-9,-3,-9,26,28,63,0.5,1024,0,9,314,18,baltimore
2016-01-22,-2,-6,2.4,3.7,1,86,04:15 PM,05:53 AM,07:22 AM,05:15 PM,-9,-10,-4,-10,25,67,73,17.7,1023,-2,7,157,18,baltimore
2016-01-23,-1,-5,0.0,3.7,1,93,05:14 PM,06:41 AM,07:21 AM,05:16 PM,-4,-12,-3,-12,61,98,92,84.9,1005,-1,0,144,43,baltimore
2016-01-24,-5,-10,0.0,8.7,2,99,06:14 PM,07:25 AM,07:20 AM,05:17 PM,-9,-14,-7,-14,38,6,81,0.0,1018,-5,10,319,21,baltimore
2016-01-25,1,-11,0.0,7.0,1,94,07:13 PM,08:03 AM,07:20 AM,05:19 PM,-4,-7,-3,-7,16,50,94,0.4,1025,1,7,164,9,baltimore
2016-01-26,4,0,0.0,3.8,1,87,08:11 PM,08:37 AM,07:19 AM,05:20 PM,2,-3,2,-3,32,85,98,5.1,1018,4,9,205,16,baltimore
2016-01-27,1,-6,0.0,8.7,2,80,09:08 PM,09:09 AM,07:18 AM,05:21 PM,-2,-5,-0,-5,27,25,89,2.4,1021,1,9,319,14,baltimore
2016-01-28,1,-11,0.0,7.1,1,74,10:04 PM,09:39 AM,07:17 AM,05:22 PM,-5,-7,-4,-7,13,31,92,0.0,1014,1,6,164,7,baltimore
2016-01-29,2,-4,0.3,5.4,1,67,10:59 PM,10:09 AM,07:17 AM,05:23 PM,-2,-6,-1,-6,36,46,89,0.7,1006,2,5,288,21,baltimore
2016-01-30,2,-8,0.0,8.7,2,60,11:55 PM,10:39 AM,07:16 AM,05:24 PM,-4,-7,-2,-7,26,11,87,0.0,1018,2,10,229,13,baltimore
2016-01-31,6,2,0.0,8.7,1,53,No moonrise,11:11 AM,07:15 AM,05:26 PM,4,0,4,0,31,34,97,0.2,1014,6,10,197,15,baltimore
2016-02-01,8,4,0.0,3.8,2,47,12:50 AM,11:45 AM,07:14 AM,05:27 PM,6,3,7,3,29,78,96,8.9,1013,8,7,285,14,baltimore
2016-02-02,7,0,0.0,8.7,2,40,01:46 AM,12:22 PM,07:13 AM,05:28 PM,1,-0,3,-0,22,4,85,0.1,1025,7,10,108,11,baltimore
2016-02-03,13,3,0.0,3.8,2,33,02:41 AM,01:05 PM,07:12 AM,05:29 PM,7,5,8,5,30,100,96,23.3,1016,13,7,161,15,baltimore
2016-02-04,8,5,0.0,8.7,3,26,03:37 AM,01:52 PM,07:11 AM,05:30 PM,6,4,8,4,25,62,87,0.1,1017,8,9,320,15,baltimore
2016-02-05,3,-1,0.0,8.7,1,19,04:30 AM,02:46 PM,07:10 AM,05:31 PM,-1,-3,2,-3,33,42,81,7.2,1024,3,7,321,21,baltimore
2016-02-06,4,-2,0.0,7.1,1,13,05:22 AM,03:46 PM,07:09 AM,05:33 PM,-5,-3,1,-3,16,59,67,0.0,1029,4,10,221,10,baltimore
2016-02-07,6,-0,0.0,8.7,2,6,06:09 AM,04:50 PM,07:08 AM,05:34 PM,-3,-1,2,-1,17,19,71,0.0,1019,6,10,117,10,baltimore
2016-02-08,6,0,0.0,3.9,1,1,06:54 AM,05:58 PM,07:07 AM,05:35 PM,-0,-1,3,-1,21,66,78,0.4,1008,6,9,115,13,baltimore
2016-02-09,3,-2,8.5,3.9,1,8,07:36 AM,07:07 PM,07:06 AM,05:36 PM,0,-3,1,-3,20,91,91,10.0,1003,3,5,196,14,baltimore
2016-02-10,0,-6,1.0,5.5,1,14,08:15 AM,08:17 PM,07:05 AM,05:37 PM,-6,-9,-3,-9,33,74,75,1.3,1009,0,6,288,23,baltimore
2016-02-11,-4,-8,0.0,5.5,1,21,08:53 AM,09:27 PM,07:04 AM,05:39 PM,-12,-15,-6,-15,38,32,64,0.0,1020,-4,9,285,26,baltimore
2016-02-12,-3,-10,0.3,3.9,1,28,09:31 AM,10:36 PM,07:03 AM,05:40 PM,-12,-11,-6,-11,12,60,65,0.4,1022,-3,8,218,8,baltimore
2016-02-13,-7,-11,0.0,3.9,1,35,10:09 AM,11:45 PM,07:01 AM,05:41 PM,-13,-17,-8,-17,40,66,66,0.4,1023,-7,6,300,28,baltimore
2016-02-14,-7,-13,0.0,7.1,1,42,10:50 AM,No moonset,07:00 AM,05:42 PM,-15,-17,-10,-17,20,34,66,0.0,1034,-7,10,226,14,baltimore
2016-02-15,-1,-8,2.5,4.1,1,48,11:34 AM,12:51 AM,06:59 AM,05:43 PM,-6,-9,-4,-9,16,100,89,9.6,1028,-1,4,151,12,baltimore
2016-02-16,8,0,0.0,5.6,2,55,12:21 PM,01:54 AM,06:58 AM,05:44 PM,3,-1,4,-1,41,68,93,44.9,1007,8,7,204,22,baltimore
2016-02-17,5,-1,0.0,5.6,1,62,01:13 PM,02:53 AM,06:56 AM,05:45 PM,-0,-2,2,-2,21,57,84,0.2,1019,5,10,307,12,baltimore
2016-02-18,0,-4,0.0,8.7,2,69,02:08 PM,03:48 AM,06:55 AM,05:46 PM,-6,-8,-2,-8,25,4,73,0.0,1032,0,10,334,17,baltimore
2016-02-19,3,-2,0.0,7.2,1,75,03:05 PM,04:37 AM,06:54 AM,05:48 PM,-9,-4,0,-4,24,35,52,0.0,1031,3,10,123,16,baltimore
2016-02-20,14,4,0.0,5.6,3,82,04:04 PM,05:22 AM,06:52 AM,05:49 PM,6,5,9,5,37,41,82,0.0,1016,14,10,215,20,baltimore
2016-02-21,12,8,0.0,4.1,3,89,05:02 PM,06:01 AM,06:51 AM,05:50 PM,8,8,10,8,23,66,91,9.1,1013,12,8,162,13,baltimore
2016-02-22,10,3,0.0,8.7,3,96,06:00 PM,06:36 AM,06:50 AM,05:51 PM,2,3,6,3,17,12,77,0.9,1020,10,10,90,11,baltimore
2016-02-23,6,4,0.0,4.1,2,98,06:58 PM,07:09 AM,06:48 AM,05:52 PM,3,1,5,1,27,89,90,14.7,1021,6,8,55,17,baltimore
2016-02-24,15,5,0.0,4.1,3,91,07:54 PM,07:40 AM,06:47 AM,05:53 PM,9,6,10,6,41,86,96,23.6,1005,15,7,113,23,baltimore
2016-02-25,8,3,0.0,5.7,2,84,08:50 PM,08:10 AM,06:46 AM,05:54 PM,3,3,7,3,41,57,74,0.5,998,8,9,259,28,baltimore
2016-02-26,4,-1,0.0,8.7,1,77,09:45 PM,08:40 AM,06:44 AM,05:55 PM,-7,-5,1,-5,37,25,57,0.0,1016,4,9,304,27,baltimore
2016-02-27,6,-1,0.0,8.7,2,70,10:40 PM,09:11 AM,06:43 AM,05:56 PM,-6,-2,2,-2,22,24,57,0.0,1020,6,10,258,14,baltimore
2016-02-28,15,2,0.0,8.7,3,64,11:35 PM,09:44 AM,06:41 AM,05:57 PM,3,4,8,4,32,2,73,0.0,1015,15,10,213,18,baltimore
2016-02-29,14,8,0.0,8.7,3,57,No moonrise,10:19 AM,06:40 AM,05:58 PM,5,7,10,7,42,15,72,0.6,1010,14,10,249,25,baltimore
2016-03-01,14,6,0.0,8.7,4,50,12:30 AM,10:59 AM,06:38 AM,05:59 PM,5,8,10,8,30,18,72,0.0,1015,14,10,200,18,baltimore
2016-03-02,5,-1,0.0,11.6,2,43,01:24 AM,11:43 AM,06:37 AM,06:01 PM,-2,-1,5,-1,44,16,62,2.7,1012,5,10,291,31,baltimore
2016-03-03,4,-1,0.1,7.3,1,37,02:17 AM,12:32 PM,06:35 AM,06:02 PM,-8,-3,1,-3,15,57,52,0.1,1024,4,9,244,11,baltimore
2016-03-04,4,-1,1.1,7.3,1,30,03:09 AM,01:28 PM,06:34 AM,06:03 PM,-2,-4,1,-4,25,71,84,1.3,1019,4,8,162,17,baltimore
2016-03-05,5,-0,0.0,7.3,1,23,03:57 AM,02:28 PM,06:32 AM,06:04 PM,-4,-1,2,-1,13,40,69,0.0,1023,5,10,82,9,baltimore
2016-03-06,7,1,0.0,7.3,1,16,04:43 AM,03:34 PM,06:31 AM,06:05 PM,0,2,3,2,10,70,81,1.2,1025,7,8,140,6,baltimore
2016-03-07,15,2,0.0,11.6,3,9,05:27 AM,04:43 PM,06:29 AM,06:06 PM,5,5,8,5,28,28,81,0.0,1023,15,10,206,17,baltimore
2016-03-08,21,9,0.0,10.2,5,3,06:07 AM,05:54 PM,06:28 AM,06:07 PM,9,14,15,14,20,34,71,0.0,1020,21,10,242,10,baltimore
2016-03-09,23,12,0.0,11.6,5,4,06:46 AM,07:06 PM,06:26 AM,06:08 PM,11,16,17,16,21,5,71,0.0,1020,23,10,207,11,baltimore
2016-03-10,23,14,0.0,11.6,5,11,07:26 AM,08:18 PM,06:25 AM,06:09 PM,14,18,19,18,34,11,76,0.0,1017,23,10,223,18,baltimore
2016-03-11,18,11,0.0,8.8,4,18,08:05 AM,09:30 PM,06:23 AM,06:10 PM,11,15,15,15,24,53,75,0.8,1021,18,10,261,15,baltimore
2016-03-12,11,8,0.0,8.8,2,24,08:47 AM,10:39 PM,06:22 AM,06:11 PM,5,8,10,8,12,41,76,0.9,1024,11,8,116,8,baltimore
2016-03-13,14,9,0.0,6.0,3,31,09:31 AM,11:46 PM,06:20 AM,06:12 PM,9,9,11,9,19,92,90,11.1,1017,14,5,108,12,baltimore
2016-03-14,12,7,0.0,6.0,2,38,10:18 AM,No moonset,06:18 AM,06:13 PM,8,7,9,7,25,96,90,12.4,1014,12,8,54,18,baltimore
2016-03-15,15,6,0.0,8.8,3,45,11:10 AM,12:48 AM,06:17 AM,06:14 PM,8,9,10,9,12,63,87,1.5,1010,15,10,252,8,baltimore
2016-03-16,17,10,0.0,10.2,3,51,12:04 PM,01:45 AM,06:15 AM,06:15 PM,11,13,14,13,18,36,86,4.5,1010,17,10,179,11,baltimore
2016-03-17,17,10,0.0,11.6,3,58,01:00 PM,02:35 AM,06:14 AM,06:16 PM,6,12,13,12,22,13,67,0.9,1012,17,10,294,14,baltimore
2016-03-18,16,7,0.0,11.6,4,65,01:58 PM,03:21 AM,06:12 AM,06:17 PM,2,9,11,9,29,10,57,0.0,1013,16,10,285,18,baltimore
2016-03-19,6,2,0.0,6.0,1,72,02:56 PM,04:01 AM,06:11 AM,06:18 PM,2,1,5,1,18,70,82,15.5,1019,6,8,86,13,baltimore
2016-03-20,4,3,0.5,6.1,1,79,03:54 PM,04:37 AM,06:09 AM,06:19 PM,-1,-1,3,-1,21,91,72,3.1,1018,4,8,40,15,baltimore
2016-03-21,8,0,0.0,11.6,2,85,04:50 PM,05:11 AM,06:07 AM,06:20 PM,-3,-1,3,-1,31,24,62,0.0,1016,8,10,310,21,baltimore
2016-03-22,14,1,0.0,11.6,3,92,05:47 PM,05:42 AM,06:06 AM,06:21 PM,1,5,8,5,24,37,61,0.0,1021,14,10,211,15,baltimore
2016-03-23,20,9,0.0,11.6,5,99,06:42 PM,06:12 AM,06:04 AM,06:22 PM,9,13,14,13,29,23,71,0.0,1016,20,10,210,17,baltimore
2016-03-24,22,12,0.0,11.6,5,94,07:38 PM,06:41 AM,06:03 AM,06:23 PM,11,16,17,16,30,12,72,0.0,1013,22,10,176,18,baltimore
2016-03-25,19,9,0.0,11.6,4,88,08:33 PM,07:12 AM,06:01 AM,06:24 PM,11,14,15,14,42,55,74,6.0,1010,19,9,272,26,baltimore
2016-03-26,13,4,0.0,12.3,2,81,09:28 PM,07:44 AM,06:00 AM,06:25 PM,2,5,8,5,20,13,67,0.0,1025,13,10,161,14,baltimore
2016-03-27,13,6,0.0,7.9,3,74,10:23 PM,08:18 AM,05:58 AM,06:26 PM,7,7,9,7,18,75,87,0.6,1025,13,8,108,13,baltimore
2016-03-28,16,8,0.0,12.7,3,67,11:17 PM,08:56 AM,05:57 AM,06:27 PM,6,8,11,8,34,49,78,5.1,1010,16,8,210,23,baltimore
2016-03-29,13,5,0.0,12.7,3,60,No moonrise,09:38 AM,05:55 AM,06:28 PM,1,4,8,4,35,0,62,0.0,1020,13,10,315,24,baltimore
2016-03-30,13,4,0.0,12.8,3,54,12:09 AM,10:24 AM,05:53 AM,06:29 PM,1,6,9,6,26,14,58,0.0,1026,13,10,129,18,baltimore
2016-03-31,20,10,0.0,9.3,4,47,01:00 AM,11:16 AM,05:52 AM,06:30 PM,11,14,15,14,46,53,77,0.6,1014,20,9,192,27,baltimore
2016-04-01,24,17,0.0,12.8,5,40,01:49 AM,12:12 PM,05:50 AM,06:31 PM,15,19,20,19,36,60,79,4.1,1004,24,9,234,22,baltimore
2016-04-02,14,9,0.0,10.6,3,33,02:34 AM,01:14 PM,05:49 AM,06:32 PM,7,9,12,9,30,60,72,6.2,1001,14,9,248,20,baltimore
2016-04-03,9,-1,0.8,12.9,2,27,03:17 AM,02:19 PM,05:47 AM,06:33 PM,-5,-1,4,-1,41,9,50,0.9,1012,9,10,276,30,baltimore
2016-04-04,20,2,0.0,11.9,3,20,03:58 AM,03:28 PM,05:46 AM,06:34 PM,5,7,10,7,39,41,71,4.0,1011,20,10,219,24,baltimore
2016-04-05,6,-3,0.0,12.9,2,13,04:37 AM,04:39 PM,05:44 AM,06:35 PM,-10,-4,2,-4,31,3,45,0.1,1026,6,10,272,24,baltimore
2016-04-06,11,1,0.0,12.9,3,6,05:16 AM,05:51 PM,05:43 AM,06:36 PM,-3,2,6,2,30,13,53,0.0,1023,11,10,167,21,baltimore
2016-04-07,14,7,0.0,9.4,3,0,05:56 AM,07:05 PM,05:41 AM,06:37 PM,8,8,11,8,37,69,81,23.8,1002,14,9,221,24,baltimore
2016-04-08,10,4,0.0,13.0,3,7,06:37 AM,08:17 PM,05:40 AM,06:37 PM,-1,3,6,3,32,28,61,0.1,1007,10,10,280,22,baltimore
2016-04-09,8,0,0.0,13.0,2,14,07:22 AM,09:28 PM,05:38 AM,06:38 PM,-0,0,4,0,28,51,73,9.5,1010,8,8,264,20,baltimore
2016-04-10,9,-2,0.0,13.0,2,21,08:09 AM,10:35 PM,05:36 AM,06:39 PM,-5,-1,3,-1,25,12,57,0.0,1027,9,10,249,16,baltimore
2016-04-11,20,6,0.0,12.0,3,28,09:01 AM,11:37 PM,05:35 AM,06:40 PM,7,10,12,10,41,58,74,0.7,1020,20,9,192,26,baltimore
2016-04-12,14,12,0.0,12.0,3,34,09:56 AM,No moonset,05:33 AM,06:41 PM,9,12,14,12,34,52,74,6.7,1018,14,9,263,22,baltimore
2016-04-13,16,8,0.0,12.0,3,41,10:53 AM,12:31 AM,05:32 AM,06:42 PM,7,11,12,11,20,56,71,1.0,1019,16,9,192,12,baltimore
2016-04-14,17,9,0.0,12.0,3,48,11:52 AM,01:20 AM,05:31 AM,06:43 PM,8,12,13,12,20,57,74,0.7,1020,17,9,169,12,baltimore
2016-04-15,16,10,0.0,12.0,3,55,12:50 PM,02:02 AM,05:29 AM,06:44 PM,8,11,12,11,23,57,80,2.6,1020,16,9,142,15,baltimore
2016-04-16,18,9,0.0,12.0,3,61,01:48 PM,02:39 AM,05:28 AM,06:45 PM,9,12,14,12,25,58,75,2.7,1019,18,10,182,15,baltimore
2016-04-17,17,10,0.0,12.0,3,68,02:45 PM,03:13 AM,05:26 AM,06:46 PM,8,12,14,12,19,55,72,0.9,1019,17,10,233,12,baltimore
2016-04-18,18,8,0.0,12.0,3,75,03:41 PM,03:45 AM,05:25 AM,06:47 PM,8,12,13,12,17,53,70,0.3,1019,18,9,177,10,baltimore
2016-04-19,18,10,0.0,10.8,4,82,04:36 PM,04:14 AM,05:23 AM,06:48 PM,9,13,14,13,22,65,76,1.7,1017,18,9,173,14,baltimore
2016-04-20,18,9,0.0,10.8,4,89,05:32 PM,04:44 AM,05:22 AM,06:49 PM,9,12,14,12,23,53,75,3.1,1017,18,9,168,14,baltimore
2016-04-21,21,8,0.0,13.3,4,95,06:27 PM,05:14 AM,05:20 AM,06:50 PM,9,14,15,14,27,19,69,1.5,1019,21,10,188,17,baltimore
2016-04-22,21,15,0.0,10.8,4,98,07:23 PM,05:46 AM,05:19 AM,06:51 PM,15,18,18,18,25,73,84,5.0,1013,21,8,215,15,baltimore
2016-04-23,18,11,0.0,12.0,4,91,08:18 PM,06:19 AM,05:18 AM,06:52 PM,10,14,15,14,34,39,75,7.6,1012,18,9,154,21,baltimore
2016-04-24,20,7,0.0,13.4,4,84,09:12 PM,06:56 AM,05:16 AM,06:53 PM,1,11,12,11,20,3,48,0.0,1019,20,10,100,12,baltimore
2016-04-25,24,9,0.0,13.4,4,78,10:05 PM,07:36 AM,05:15 AM,06:54 PM,10,15,16,15,19,14,70,1.8,1014,24,10,182,11,baltimore
